OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-AK,USGS Alaska Water Science Center,USGS-604106151221501,SB00701222BCAD3  018,Well,,19020302,,,,,60.68443720000000,-151.3730713000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,,19870802,60,ft,60,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604106151232901,SB00701221ACCB2  025,Well,,19020302,,,,,60.68443690000000,-151.3936276000000,25000,5,seconds,Interpolated from MAP.,NAD83,18.8,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19910930,24.5,ft,24.5,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604107151172501,SB00701224ADAD1  017,Well,,19020302,,,,,60.68471500000000,-151.2925129000000,25000,5,seconds,Interpolated from MAP.,NAD83,156.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19860521,60,ft,60,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604107151213201,SB00701222ACAC1  038,Well,,19020302,,,,,60.68499277000000,-151.3614043000000,25000,1,seconds,Interpolated from MAP.,NAD83,133.,feet,1.,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,,19870603,55,ft,58,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604107151213801,SB00701222ACBD2  036,Well,,19020302,,,,,60.68527056000000,-151.3627932000000,25000,1,seconds,Interpolated from MAP.,NAD83,144.,feet,1.,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,,19870602,64.2,ft,70,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604107151214301,SB00701222ACBC2  021,Well,,19020302,,,,,60.68582620000000,-151.3636266000000,25000,1,seconds,Interpolated from MAP.,NAD83,141.,feet,1.,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,,19870602,62.3,ft,65,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604107151214501,SB00701222ACBC3  021,Well,,19020302,,,,,60.68527056000000,-151.3636266000000,25000,1,seconds,Interpolated from MAP.,NAD83,142.,feet,1.,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,,19870601,60,ft,62.5,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604107151221201,SB00701222BDBC1  025,Well,,19020302,,,,,60.68471500000000,-151.3722380000000,25000,5,seconds,Interpolated from MAP.,NAD83,123.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19870731,65.5,ft,65.7,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604107151222101,SB00701222BCAC1  028,Well,,19020302,,,,,60.68471500000000,-151.3747380000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19870801,51.2,ft,52,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604107151231701,SB00701221ACDB1  027,Well,,19020302,,,,,60.68471480000000,-151.3902942000000,25000,5,seconds,Interpolated from MAP.,NAD83,30.4,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19911012,34,ft,35,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604107151232601,SB00701221ACCB1  025,Well,,19020302,,,,,60.68471470000000,-151.3927943000000,25000,5,seconds,Interpolated from MAP.,NAD83,18.6,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19910930,24.5,ft,24.5,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604108151213201,SB00701222ACAC2  038,Well,,19020302,,,,,60.68527056000000,-151.3614043000000,25000,1,seconds,Interpolated from MAP.,NAD83,134.,feet,1.,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,,19870512,55.2,ft,65,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604108151213401,SB00701222ACBD1  036,Well,,19020302,,,,,60.68499277000000,-151.3616820000000,25000,5,seconds,Interpolated from MAP.,NAD83,123.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19801201,81,ft,81,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604108151213701,SB00701222ACBD4  036,Well,,19020302,,,,,60.68554836000000,-151.3619598000000,25000,1,seconds,Interpolated from MAP.,NAD83,138.,feet,1.,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,,19870511,59,ft,70,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604108151213801,SB00701222ACBD3  036,Well,,19020302,,,,,60.68499276000000,-151.3633488000000,25000,5,seconds,Interpolated from MAP.,NAD83,143.,feet,1.,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,,19870507,63.7,ft,65,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604108151220901,SB00701222BDBD1  014,Well,,19020302,,,,,60.68499280000000,-151.3714046000000,63360,10,seconds,Interpolated from MAP.,NAD83,125.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,101,ft,101,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604108151221401,SB00701222BCAD1  018,Well,,19020302,,,,,60.68499280000000,-151.3727935000000,25000,5,seconds,Interpolated from MAP.,NAD83,125.1,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,,19870514,59.3,ft,59.3,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604108151221901,SB00701222BCAD2  018,Well,,19020302,,,,,60.68499270000000,-151.3741825000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,19870803,59,ft,59,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604108151222501,SB00701222BCAC2  028,Well,,19020302,,,,,60.68499270000000,-151.3764048000000,25000,1,seconds,Interpolated from MAP.,NAD83,96.,feet,1.,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,19870819,44.3,ft,47,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604109151221701,SB00701222BCAA4  009,Well,,19020302,,,,,60.68527050000000,-151.3736269000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19870804,53.5,ft,53.5,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604109151223001,SB00701222BCBA1  019,Well,,19020302,,,,,60.68527050000000,-151.3772382000000,25000,5,seconds,Interpolated from MAP.,NAD83,74.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19850412,80,ft,80,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604109151232201,SB00701221ACBD1  024,Well,,19020302,,,,,60.68527030000000,-151.3916830000000,25000,5,seconds,Interpolated from MAP.,NAD83,32.0,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19910920,36,ft,36,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604110151194501,SB00701223ACAB1  025,Well,,19020302,,,,,60.68554840000000,-151.3314032000000,25000,5,seconds,Interpolated from MAP.,NAD83,139.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19860811,62,ft,62,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604110151213801,SB00701222ACBA1  039,Well,,19020302,,,,,60.68638180000000,-151.3627932000000,25000,1,seconds,Interpolated from MAP.,NAD83,142.,feet,1.,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,19870508,63.1,ft,70,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604110151220701,SB00701222BDBA1  017,Well,,19020302,,,,,60.68554830000000,-151.3708490000000,25000,5,seconds,Interpolated from MAP.,NAD83,137.2,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,,19870515,59.65,ft,61,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604110151221301,SB00701222BDBB5  001,Well,,19020302,,,,,60.68554830000000,-151.3725158000000,25000,5,seconds,Interpolated from MAP.,NAD83,122.70,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,19870520,62.02,ft,62.02,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604110151221501,SB00701222BCAA1  009,Well,,19020302,,,,,60.68554830000000,-151.3730714000000,63360,10,seconds,Interpolated from MAP.,NAD83,110.00,feet,5,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,1968,150,ft,150,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604110151221502,SB00701222BCAA2  009,Well,,19020302,,,,,60.68554830000000,-151.3730714000000,63360,10,seconds,Interpolated from MAP.,NAD83,108.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,1969,140,ft,140,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604110151221503,SB00701222BCAA5  009,Well,,19020302,,,,,60.68554830000000,-151.3730714000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19870806,50,ft,50,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604110151233301,SB00701221ACBB1  003,Well,,19020302,,,,,60.68554809000000,-151.3947388000000,63360,10,seconds,Interpolated from MAP.,NAD83,25.45,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,,70.0,ft,200,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604110151233302,SB00701221ACBB2  003,Well,,19020302,,,,,60.68554809000000,-151.3944610000000,63360,10,seconds,Interpolated from MAP.,NAD83,25.45,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,,60.0,ft,60.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604111151173801,SB00701224ADBA1  014,Well,,19020302,,,,,60.68582630000000,-151.2961242000000,25000,5,seconds,Interpolated from MAP.,NAD83,156.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19890509,57,ft,57,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604111151174501,SB00701224ADBB1  015,Well,,19020302,,,,,60.68582620000000,-151.2980687000000,25000,5,seconds,Interpolated from MAP.,NAD83,156.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19840728,58,ft,58,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604111151220001,SB00701222BDAB1  008,Well,,19020302,,,,,60.68638170000000,-151.3689046000000,63360,10,seconds,Interpolated from MAP.,NAD83,126.00,feet,5,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,19680101,250,ft,250,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604111151220002,SB00701222BDAB2  008,Well,,19020302,,,,,60.68665950000000,-151.3689046000000,63360,10,seconds,Interpolated from MAP.,NAD83,122.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19690101,109,ft,119,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604111151220003,SB00701222BDAB3  008,Well,,19020302,,,,,60.68665950000000,-151.3689046000000,63360,10,seconds,Interpolated from MAP.,NAD83,125.00,feet,1,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,19771025,332,ft,332,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604111151221001,SB00701222BDBB4  001,Well,,19020302,,,,,60.68582610000000,-151.3716824000000,25000,5,seconds,Interpolated from MAP.,NAD83,129.6,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,,19870518,70,ft,70,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604111151221701,SB00701222BDBB3  001,Well,,19020302,,,,,60.68582610000000,-151.3736269000000,63360,10,seconds,Interpolated from MAP.,NAD83,115.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,102,ft,102,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604111151221702,SB00701222BCAA3  009,Well,,19020302,,,,,60.68582610000000,-151.3736269000000,25000,5,seconds,Interpolated from MAP.,NAD83,111.3,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,,19870519,59.4,ft,61,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604111151223201,SB00701222BCBA2  019,Well,,19020302,,,,,60.68582610000000,-151.3777937000000,25000,5,seconds,Interpolated from MAP.,NAD83,74.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19850413,80,ft,80,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604111151232801,SB00701221ACBA1  004,Well,,19020302,,,,,60.68582590000000,-151.3933499000000,6000,10,seconds,Interpolated from MAP.,NAD83,55.65,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,19671001,158,ft,158,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604112151232801,SB00701221ABCD1  005,Well,,19020302,,,,,60.68804830000000,-151.3916832000000,63360,10,seconds,Interpolated from MAP.,NAD83,59.05,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,19671001,152,ft,152,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604112151233201,SB00701221ABCC1  014,Well,,19020302,,,,,60.68610369000000,-151.3944610000000,63360,10,seconds,Interpolated from MAP.,NAD83,25.45,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,,46.0,ft,70.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604112151233202,SB00701221ABCC2  014,Well,,19020302,,,,,60.68638148000000,-151.3944610000000,63360,10,seconds,Interpolated from MAP.,NAD83,25.45,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,,56.0,ft,80.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604113151191701,SB00701223AADC1  024,Well,,19020302,,,,,60.68638180000000,-151.3236252000000,25000,5,seconds,Interpolated from MAP.,NAD83,145.,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,1989,60,ft,60,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604113151192301,SB00701223AACD1  023,Well,,19020302,,,,,60.68638180000000,-151.3252919000000,25000,5,seconds,Interpolated from MAP.,NAD83,145.,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19770927,61,ft,61,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604113151195401,SB00701223ABCD1  014,Well,,19020302,,,,,60.68638180000000,-151.3339033000000,63360,10,seconds,Interpolated from MAP.,NAD83,142.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19730501,65.0,ft,65.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604113151220501,SB00701222BACD1  040,Well,,19020302,,,,,60.68665950000000,-151.3708490000000,25000,1,seconds,Interpolated from MAP.,NAD83,137.,feet,1.,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,19870317,136,ft,136,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604113151230401,SB00701221ADBB1  007,Well,,19020302,,,,,60.68638160000000,-151.3855718000000,63360,10,seconds,Interpolated from MAP.,NAD83,90.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19610531,87.0,ft,260,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604113151230402,SB00701221ADBB2  007,Well,,19020302,,,,,60.68638160000000,-151.3855718000000,63360,10,seconds,Interpolated from MAP.,NAD83,90.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,79.0,ft,79.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604114151193001,SB00701223AACC1  029,Well,,19020302,,,,,60.68665960000000,-151.3272364000000,25000,5,seconds,Interpolated from MAP.,NAD83,139.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19840529,58,ft,58,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604114151200201,SB00701223ABBC1  017,Well,,19020302,,,,,60.68832638000000,-151.3330700000000,6000,5,seconds,Interpolated from MAP.,NAD83,141.,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19750926,68.0,ft,68.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604114151201601,SB00701223BACD1  028,Well,,19020302,,,,,60.68665958000000,-151.3400147000000,25000,5,seconds,Interpolated from MAP.,NAD83,139.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19870814,56,ft,56,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604114151231401,SB00701221ABDC1  006,Well,,19020302,,,,,60.68665940000000,-151.3894609000000,63360,10,seconds,Interpolated from MAP.,NAD83,57.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,94.0,ft,94.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604114151232601,SB00701221ACBB3  003,Well,,19020302,,,,,60.68665930000000,-151.3927943000000,25000,5,seconds,Interpolated from MAP.,NAD83,48.1,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19910930,57,ft,57,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604115151233501,SB00701221ABBC1  002,Well,,19020302,,,,,60.68860387000000,-151.3944610000000,63360,10,seconds,Interpolated from MAP.,NAD83,70.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19620101,272,ft,272,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604116151193701,SB00701223ABDA1  026,Well,,19020302,,,,,60.68721520000000,-151.3291809000000,25000,5,seconds,Interpolated from MAP.,NAD83,139.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19900602,62,ft,62,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604116151193702,SB00701223ABDA2  026,Well,,19020302,,,,,60.68721520000000,-151.3291809000000,25000,5,seconds,Interpolated from MAP.,NAD83,139.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19720720,57.75,ft,57.75,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604116151230801,SB00701221ABDD1  023,Well,,19020302,,,,,60.68721497000000,-151.3877942000000,25000,5,seconds,Interpolated from MAP.,NAD83,98.9,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19910923,46.5,ft,46.5,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604117151212601,SB00701222ABDA1  037,Well,,19020302,,,,,60.68554837000000,-151.3583486000000,25000,1,seconds,Interpolated from MAP.,NAD83,145.,feet,1.,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,,19870506,65,ft,70,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604117151212901,SB00701222ABDB1  020,Well,,19020302,,,,,60.68749290000000,-151.3602932000000,25000,5,seconds,Interpolated from MAP.,NAD83,123.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,1980,84,ft,84,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604119151191901,SB00701223AAAC1  021,Well,,19020302,,,,,60.68804860000000,-151.3241808000000,25000,5,seconds,Interpolated from MAP.,NAD83,139.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19760923,66,ft,66,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604119151232601,SB00701221ABCB1  022,Well,,19020302,,,,,60.68804829000000,-151.3927944000000,25000,5,seconds,Interpolated from MAP.,NAD83,67.0,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19910927,69,ft,70,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604120151173801,SB00701224AABD1  016,Well,,19020302,,,,,60.68832640000000,-151.2961242000000,6000,5,seconds,Interpolated from MAP.,NAD83,154.,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19850820,58.5,ft,58.5,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604122151184501,SB00701224BBAA2  019,Well,,19020302,,,,,60.68888200000000,-151.3147360000000,25000,5,seconds,Interpolated from MAP.,NAD83,139.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1977,55,ft,55,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604122151212701,SB00701222ABAA1  015,Well,,19020302,,,,,60.68888190000000,-151.3597376000000,63360,10,seconds,Interpolated from MAP.,NAD83,105.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19650101,55.0,ft,55.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604123151184501,SB00701224BBAA1  019,Well,,19020302,,,,,60.68915980000000,-151.3147360000000,25000,5,seconds,Interpolated from MAP.,NAD83,139.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19831009,58.5,ft,58.5,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604123151204801,SB00701223BBBA1  001,Well,,19020302,,,,,60.68915980000000,-151.3489039000000,63360,10,seconds,Interpolated from MAP.,NAD83,115.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19610901,36.0,ft,36.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604124151225701,SB00701221AABD1  019,Well,,19020302,,,,,60.68943740000000,-151.3847386000000,25000,5,seconds,Interpolated from MAP.,NAD83,119.3,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19911005,59.5,ft,61.5,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604124151225901,SB00701221AABC1  018,Well,,19020302,,,,,60.68943739000000,-151.3852940000000,25000,5,seconds,Interpolated from MAP.,NAD83,116.7,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19910919,73,ft,76.5,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604124151230701,SB00701221ABAD1  020,Well,,19020302,,,,,60.68943740000000,-151.3875164000000,25000,5,seconds,Interpolated from MAP.,NAD83,109.7,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19910924,61,ft,61.5,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604125151232501,SB00701221ABBB1  021,Well,,19020302,,,,,60.68971508000000,-151.3925166000000,25000,5,seconds,Interpolated from MAP.,NAD83,78.3,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19910925,63,ft,63,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604126151184001,SB00701213CDCC1  001,Well,,19020302,,,,,60.68999320000000,-151.3133470000000,63360,10,seconds,Interpolated from MAP.,NAD83,142.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19610101,87.0,ft,87.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604126151200300,UNNAMED LK .5 MI ESE OF BERNICE LK NR KENAI AK,"Lake, Reservoir, Impoundment",,19020302,,,,,60.68999317000000,-151.3364035000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,122,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604127151125700,BISHOP LK NR KENAI AK,"Lake, Reservoir, Impoundment",,19020302,,,,,60.69026987000000,-151.2180669000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,02,122,,,,,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604127151224701,SB00701216DDDD1  015,Well,,19020302,,,,,60.69027080000000,-151.3819607000000,63360,10,seconds,Interpolated from MAP.,NAD83,87.00,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,19771103,198,ft,198,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604127151224702,SB00701216DDDD2  015,Well,,19020302,,,,,60.69027080000000,-151.3819607000000,63360,10,seconds,Interpolated from MAP.,NAD83,87.00,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,19771103,86.5,ft,198,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604128151232501,SB00701216DCCC2  002,Well,,19020302,,,,,60.69054848000000,-151.3925167000000,25000,5,seconds,Interpolated from MAP.,NAD83,109.4,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19910802,104,ft,105,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604128151233101,SB00701216CDDD1  026,Well,,19020302,,,,,60.69054850000000,-151.3941834000000,25000,5,seconds,Interpolated from MAP.,NAD83,123.4,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19910731,100,ft,100,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604129151153801,SB00701117CCCC1  002,Well,,19020302,,,,,60.69082669000000,-151.2627898000000,25000,5,seconds,Interpolated from MAP.,NAD83,148.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19850531,58,ft,58,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604129151163101,SB00701118DCCC1  006,Well,,19020302,,,,,60.69082667000000,-151.2775125000000,25000,5,seconds,Interpolated from MAP.,NAD83,131.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19820715,55,ft,55,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604129151172601,SB00701213DDDD1  022,Well,,19020302,,,,,60.69082660000000,-151.2927908000000,25000,5,seconds,Interpolated from MAP.,NAD83,156.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19750510,50,ft,50,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-604129151173401,SB00701224AABA1  020,Well,,19020302,,,,,60.68915980000000,-151.2964020000000,6000,5,seconds,Interpolated from MAP.,NAD83,155.,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19820402,55,ft,55,ft,NWIS
